"X","id","itemTime","trial","RT","number_chosen","number_not_chosen","quantifier","clicked_left","language","comments","engagement","difficulty","time","time_minutes","quantifier_num","chose_higher","higher","lower","id_int","pred_barker","pred_barker_chosen","pred_barker_not_chosen","pred_distance","pred_distance_chosen","pred_distance_not_chosen","pred_closer","pred_closer_chosen","pred_closer_not_chosen","mode_barker","mode_distance","mode_closer","a_barker","a_distance","a_closer","b_barker","b_distance","b_closer"
4786,"A2U3KOAB9CBE7B:3I02618YA1EP7DO6PS5H7DMPXQCUPS",1474877776168,36,1977,361,351,"Most",0,"English",NA,7,2,590902,9.84836666666667,7,1,361,351,21,0.536,0.536,0.464,0.53,0.53,0.47,0.714,0.714,0.286,432,432,432,12.279,51.207,50.666,0.496,0.498,0.496
4787,"A2U3KOAB9CBE7B:3I02618YA1EP7DO6PS5H7DMPXQCUPS",1474877777426,37,1258,361,348,"Most",0,"English",NA,7,2,590902,9.84836666666667,7,1,361,348,21,0.547,0.547,0.453,0.539,0.539,0.461,0.714,0.714,0.286,432,432,432,12.279,51.207,50.666,0.496,0.498,0.496
4788,"A2U3KOAB9CBE7B:3I02618YA1EP7DO6PS5H7DMPXQCUPS",1474877778808,38,1382,361,362,"Most",1,"English",NA,7,2,590902,9.84836666666667,7,0,362,361,21,0.496,0.504,0.496,0.497,0.503,0.497,0.286,0.714,0.286,432,432,432,12.279,51.207,50.666,0.496,0.498,0.496
4789,"A2U3KOAB9CBE7B:3I02618YA1EP7DO6PS5H7DMPXQCUPS",1474877780144,39,1336,361,234,"Most",0,"English",NA,7,2,590902,9.84836666666667,7,1,361,234,21,0.846,0.846,0.154,0.822,0.822,0.178,0.714,0.714,0.286,432,432,432,12.279,51.207,50.666,0.496,0.498,0.496
4790,"A2U3KOAB9CBE7B:3I02618YA1EP7DO6PS5H7DMPXQCUPS",1474877781739,40,1594,350,361,"Most",0,"English",NA,7,2,590902,9.84836666666667,7,0,361,350,21,0.461,0.539,0.461,0.467,0.533,0.467,0.286,0.714,0.286,432,432,432,12.279,51.207,50.666,0.496,0.498,0.496
4791,"A2U3KOAB9CBE7B:3I02618YA1EP7DO6PS5H7DMPXQCUPS",1474877783722,41,1983,350,256,"Most",1,"English",NA,7,2,590902,9.84836666666667,7,1,350,256,21,0.79,0.79,0.21,0.757,0.757,0.243,0.714,0.714,0.286,432,432,432,12.279,51.207,50.666,0.496,0.498,0.496
4792,"A2U3KOAB9CBE7B:3I02618YA1EP7DO6PS5H7DMPXQCUPS",1474877785315,42,1593,348,350,"Most",0,"English",NA,7,2,590902,9.84836666666667,7,0,350,348,21,0.493,0.507,0.493,0.494,0.506,0.494,0.286,0.714,0.286,432,432,432,12.279,51.207,50.666,0.496,0.498,0.496
4793,"A2U3KOAB9CBE7B:3I02618YA1EP7DO6PS5H7DMPXQCUPS",1474877786691,43,1375,348,347,"Most",1,"English",NA,7,2,590902,9.84836666666667,7,1,348,347,21,0.504,0.504,0.496,0.503,0.503,0.497,0.714,0.714,0.286,432,432,432,12.279,51.207,50.666,0.496,0.498,0.496
4794,"A2U3KOAB9CBE7B:3I02618YA1EP7DO6PS5H7DMPXQCUPS",1474877787807,44,1115,341,348,"Most",1,"English",NA,7,2,590902,9.84836666666667,7,0,348,341,21,0.475,0.525,0.475,0.479,0.521,0.479,0.286,0.714,0.286,432,432,432,12.279,51.207,50.666,0.496,0.498,0.496
4795,"A2U3KOAB9CBE7B:3I02618YA1EP7DO6PS5H7DMPXQCUPS",1474877789332,45,1524,353,341,"Most",1,"English",NA,7,2,590902,9.84836666666667,7,1,353,341,21,0.543,0.543,0.457,0.536,0.536,0.464,0.714,0.714,0.286,432,432,432,12.279,51.207,50.666,0.496,0.498,0.496
4796,"A2U3KOAB9CBE7B:3I02618YA1EP7DO6PS5H7DMPXQCUPS",1474877790950,46,1617,353,254,"Most",1,"English",NA,7,2,590902,9.84836666666667,7,1,353,254,21,0.801,0.801,0.199,0.768,0.768,0.232,0.714,0.714,0.286,432,432,432,12.279,51.207,50.666,0.496,0.498,0.496
4797,"A2U3KOAB9CBE7B:3I02618YA1EP7DO6PS5H7DMPXQCUPS",1474877792645,47,1694,353,362,"Most",0,"English",NA,7,2,590902,9.84836666666667,7,0,362,353,21,0.468,0.532,0.468,0.473,0.527,0.473,0.286,0.714,0.286,432,432,432,12.279,51.207,50.666,0.496,0.498,0.496
4798,"A2U3KOAB9CBE7B:3I02618YA1EP7DO6PS5H7DMPXQCUPS",1474877794097,48,1452,363,353,"Most",1,"English",NA,7,2,590902,9.84836666666667,7,1,363,353,21,0.536,0.536,0.464,0.53,0.53,0.47,0.714,0.714,0.286,432,432,432,12.279,51.207,50.666,0.496,0.498,0.496
4799,"A2U3KOAB9CBE7B:3I02618YA1EP7DO6PS5H7DMPXQCUPS",1474877795746,49,1644,363,304,"Most",1,"English",NA,7,2,590902,9.84836666666667,7,1,363,304,21,0.701,0.701,0.299,0.671,0.671,0.329,0.714,0.714,0.286,432,432,432,12.279,51.207,50.666,0.496,0.498,0.496
4800,"A2U3KOAB9CBE7B:3I02618YA1EP7DO6PS5H7DMPXQCUPS",1474877797621,50,1875,363,320,"Most",1,"English",NA,7,2,590902,9.84836666666667,7,1,363,320,21,0.65,0.65,0.35,0.627,0.627,0.373,0.714,0.714,0.286,432,432,432,12.279,51.207,50.666,0.496,0.498,0.496
4811,"A2U7BMG19Q83GE:3AUQQEL7U61MWB9MDX0WOYN03PB0VI",1474881007133,11,1264,283,299,"Half",0,"english",NA,8,5,339206,5.65343333333333,4,0,299,283,22,0.525,0.475,0.525,0.548,0.452,0.548,0.714,0.286,0.714,145,212,198,5.325,63.015,49.07,5.544,61.622,53.97
4812,"A2U7BMG19Q83GE:3AUQQEL7U61MWB9MDX0WOYN03PB0VI",1474881009165,12,2032,283,294,"Half",1,"english",NA,8,5,339206,5.65343333333333,4,0,294,283,22,0.517,0.483,0.517,0.533,0.467,0.533,0.714,0.286,0.714,145,212,198,5.325,63.015,49.07,5.544,61.622,53.97
4813,"A2U7BMG19Q83GE:3AUQQEL7U61MWB9MDX0WOYN03PB0VI",1474881010469,13,1304,283,297,"Half",1,"english",NA,8,5,339206,5.65343333333333,4,0,297,283,22,0.522,0.478,0.522,0.542,0.458,0.542,0.714,0.286,0.714,145,212,198,5.325,63.015,49.07,5.544,61.622,53.97
4814,"A2U7BMG19Q83GE:3AUQQEL7U61MWB9MDX0WOYN03PB0VI",1474881013317,14,2847,283,86,"Half",1,"english",NA,8,5,339206,5.65343333333333,4,1,283,86,22,0.624,0.624,0.376,0.66,0.66,0.34,0.714,0.714,0.286,145,212,198,5.325,63.015,49.07,5.544,61.622,53.97
4815,"A2U7BMG19Q83GE:3AUQQEL7U61MWB9MDX0WOYN03PB0VI",1474881017141,15,3823,290,283,"Half",1,"english",NA,8,5,339206,5.65343333333333,4,1,290,283,22,0.49,0.49,0.51,0.479,0.479,0.521,0.286,0.286,0.714,145,212,198,5.325,63.015,49.07,5.544,61.622,53.97
4816,"A2U7BMG19Q83GE:3AUQQEL7U61MWB9MDX0WOYN03PB0VI",1474881019485,16,2344,279,290,"Half",1,"english",NA,8,5,339206,5.65343333333333,4,0,290,279,22,0.516,0.484,0.516,0.533,0.467,0.533,0.714,0.286,0.714,145,212,198,5.325,63.015,49.07,5.544,61.622,53.97
4817,"A2U7BMG19Q83GE:3AUQQEL7U61MWB9MDX0WOYN03PB0VI",1474881021164,17,1679,279,273,"Half",1,"english",NA,8,5,339206,5.65343333333333,4,1,279,273,22,0.493,0.493,0.507,0.482,0.482,0.518,0.286,0.286,0.714,145,212,198,5.325,63.015,49.07,5.544,61.622,53.97
4818,"A2U7BMG19Q83GE:3AUQQEL7U61MWB9MDX0WOYN03PB0VI",1474881022885,18,1720,279,201,"Half",0,"english",NA,8,5,339206,5.65343333333333,4,1,279,201,22,0.459,0.459,0.541,0.337,0.337,0.663,0.286,0.286,0.714,145,212,198,5.325,63.015,49.07,5.544,61.622,53.97
4819,"A2U7BMG19Q83GE:3AUQQEL7U61MWB9MDX0WOYN03PB0VI",1474881024453,19,1568,279,204,"Half",0,"english",NA,8,5,339206,5.65343333333333,4,1,279,204,22,0.459,0.459,0.541,0.329,0.329,0.671,0.286,0.286,0.714,145,212,198,5.325,63.015,49.07,5.544,61.622,53.97
4820,"A2U7BMG19Q83GE:3AUQQEL7U61MWB9MDX0WOYN03PB0VI",1474881026237,20,1783,303,279,"Half",0,"english",NA,8,5,339206,5.65343333333333,4,1,303,279,22,0.462,0.462,0.538,0.428,0.428,0.572,0.286,0.286,0.714,145,212,198,5.325,63.015,49.07,5.544,61.622,53.97
4821,"A2U7BMG19Q83GE:3AUQQEL7U61MWB9MDX0WOYN03PB0VI",1474881027701,21,1464,310,303,"Half",1,"english",NA,8,5,339206,5.65343333333333,4,1,310,303,22,0.486,0.486,0.514,0.479,0.479,0.521,0.286,0.286,0.714,145,212,198,5.325,63.015,49.07,5.544,61.622,53.97
4822,"A2U7BMG19Q83GE:3AUQQEL7U61MWB9MDX0WOYN03PB0VI",1474881031189,22,3488,310,324,"Half",1,"english",NA,8,5,339206,5.65343333333333,4,0,324,310,22,0.533,0.467,0.533,0.542,0.458,0.542,0.714,0.286,0.714,145,212,198,5.325,63.015,49.07,5.544,61.622,53.97
4823,"A2U7BMG19Q83GE:3AUQQEL7U61MWB9MDX0WOYN03PB0VI",1474881032525,23,1336,310,296,"Half",0,"english",NA,8,5,339206,5.65343333333333,4,1,310,296,22,0.473,0.473,0.527,0.458,0.458,0.542,0.286,0.286,0.714,145,212,198,5.325,63.015,49.07,5.544,61.622,53.97
4824,"A2U7BMG19Q83GE:3AUQQEL7U61MWB9MDX0WOYN03PB0VI",1474881034037,24,1512,310,23,"Half",1,"english",NA,8,5,339206,5.65343333333333,4,1,310,23,22,0.863,0.863,0.137,0.75,0.75,0.25,0.714,0.714,0.286,145,212,198,5.325,63.015,49.07,5.544,61.622,53.97
4825,"A2U7BMG19Q83GE:3AUQQEL7U61MWB9MDX0WOYN03PB0VI",1474881036309,25,2271,310,241,"Half",1,"english",NA,8,5,339206,5.65343333333333,4,1,310,241,22,0.414,0.414,0.586,0.303,0.303,0.697,0.286,0.286,0.714,145,212,198,5.325,63.015,49.07,5.544,61.622,53.97
4826,"A2U7BMG19Q83GE:3AUQQEL7U61MWB9MDX0WOYN03PB0VI",1474881038045,26,1736,303,310,"Half",1,"english",NA,8,5,339206,5.65343333333333,4,0,310,303,22,0.514,0.486,0.514,0.521,0.479,0.521,0.714,0.286,0.714,145,212,198,5.325,63.015,49.07,5.544,61.622,53.97
4827,"A2U7BMG19Q83GE:3AUQQEL7U61MWB9MDX0WOYN03PB0VI",1474881039285,27,1240,297,303,"Half",1,"english",NA,8,5,339206,5.65343333333333,4,0,303,297,22,0.511,0.489,0.511,0.518,0.482,0.518,0.714,0.286,0.714,145,212,198,5.325,63.015,49.07,5.544,61.622,53.97
4828,"A2U7BMG19Q83GE:3AUQQEL7U61MWB9MDX0WOYN03PB0VI",1474881040781,28,1496,297,41,"Half",0,"english",NA,8,5,339206,5.65343333333333,4,1,297,41,22,0.796,0.796,0.204,0.738,0.738,0.262,0.714,0.714,0.286,145,212,198,5.325,63.015,49.07,5.544,61.622,53.97
4829,"A2U7BMG19Q83GE:3AUQQEL7U61MWB9MDX0WOYN03PB0VI",1474881042845,29,2063,297,115,"Half",1,"english",NA,8,5,339206,5.65343333333333,4,1,297,115,22,0.525,0.525,0.475,0.536,0.536,0.464,0.286,0.286,0.714,145,212,198,5.325,63.015,49.07,5.544,61.622,53.97
4830,"A2U7BMG19Q83GE:3AUQQEL7U61MWB9MDX0WOYN03PB0VI",1474881046157,30,3311,297,388,"Half",0,"english",NA,8,5,339206,5.65343333333333,4,0,388,297,22,0.798,0.202,0.798,0.75,0.25,0.75,0.714,0.286,0.714,145,212,198,5.325,63.015,49.07,5.544,61.622,53.97
4831,"A2U7BMG19Q83GE:3AUQQEL7U61MWB9MDX0WOYN03PB0VI",1474881047789,31,1632,297,303,"Half",0,"english",NA,8,5,339206,5.65343333333333,4,0,303,297,22,0.511,0.489,0.511,0.518,0.482,0.518,0.714,0.286,0.714,145,212,198,5.325,63.015,49.07,5.544,61.622,53.97
4832,"A2U7BMG19Q83GE:3AUQQEL7U61MWB9MDX0WOYN03PB0VI",1474881049300,32,1510,343,297,"Half",1,"english",NA,8,5,339206,5.65343333333333,4,1,343,297,22,0.386,0.386,0.614,0.365,0.365,0.635,0.286,0.286,0.714,145,212,198,5.325,63.015,49.07,5.544,61.622,53.97
4833,"A2U7BMG19Q83GE:3AUQQEL7U61MWB9MDX0WOYN03PB0VI",1474881051533,33,2232,361,343,"Half",0,"english",NA,8,5,339206,5.65343333333333,4,1,361,343,22,0.429,0.429,0.571,0.446,0.446,0.554,0.286,0.286,0.714,145,212,198,5.325,63.015,49.07,5.544,61.622,53.97
4834,"A2U7BMG19Q83GE:3AUQQEL7U61MWB9MDX0WOYN03PB0VI",1474881053885,34,2352,361,422,"Half",1,"english",NA,8,5,339206,5.65343333333333,4,0,422,361,22,0.804,0.196,0.804,0.676,0.324,0.676,0.714,0.286,0.714,145,212,198,5.325,63.015,49.07,5.544,61.622,53.97
4835,"A2U7BMG19Q83GE:3AUQQEL7U61MWB9MDX0WOYN03PB0VI",1474881056364,35,2479,366,361,"Half",1,"english",NA,8,5,339206,5.65343333333333,4,1,366,361,22,0.476,0.476,0.524,0.485,0.485,0.515,0.286,0.286,0.714,145,212,198,5.325,63.015,49.07,5.544,61.622,53.97
4836,"A2U7BMG19Q83GE:3AUQQEL7U61MWB9MDX0WOYN03PB0VI",1474881057957,36,1592,366,346,"Half",1,"english",NA,8,5,339206,5.65343333333333,4,1,366,346,22,0.416,0.416,0.584,0.44,0.44,0.56,0.286,0.286,0.714,145,212,198,5.325,63.015,49.07,5.544,61.622,53.97
4837,"A2U7BMG19Q83GE:3AUQQEL7U61MWB9MDX0WOYN03PB0VI",1474881059525,37,1568,366,371,"Half",1,"english",NA,8,5,339206,5.65343333333333,4,0,371,366,22,0.526,0.474,0.526,0.515,0.485,0.515,0.714,0.286,0.714,145,212,198,5.325,63.015,49.07,5.544,61.622,53.97
4838,"A2U7BMG19Q83GE:3AUQQEL7U61MWB9MDX0WOYN03PB0VI",1474881061484,38,1959,372,366,"Half",0,"english",NA,8,5,339206,5.65343333333333,4,1,372,366,22,0.469,0.469,0.531,0.482,0.482,0.518,0.286,0.286,0.714,145,212,198,5.325,63.015,49.07,5.544,61.622,53.97
4839,"A2U7BMG19Q83GE:3AUQQEL7U61MWB9MDX0WOYN03PB0VI",1474881063397,39,1912,372,374,"Half",1,"english",NA,8,5,339206,5.65343333333333,4,0,374,372,22,0.511,0.489,0.511,0.506,0.494,0.506,0.714,0.286,0.714,145,212,198,5.325,63.015,49.07,5.544,61.622,53.97
4840,"A2U7BMG19Q83GE:3AUQQEL7U61MWB9MDX0WOYN03PB0VI",1474881064805,40,1408,372,363,"Half",1,"english",NA,8,5,339206,5.65343333333333,4,1,372,363,22,0.454,0.454,0.546,0.473,0.473,0.527,0.286,0.286,0.714,145,212,198,5.325,63.015,49.07,5.544,61.622,53.97
4841,"A2U7BMG19Q83GE:3AUQQEL7U61MWB9MDX0WOYN03PB0VI",1474881066413,41,1608,359,372,"Half",1,"english",NA,8,5,339206,5.65343333333333,4,0,372,359,22,0.564,0.436,0.564,0.539,0.461,0.539,0.714,0.286,0.714,145,212,198,5.325,63.015,49.07,5.544,61.622,53.97
4842,"A2U7BMG19Q83GE:3AUQQEL7U61MWB9MDX0WOYN03PB0VI",1474881067853,42,1439,359,379,"Half",1,"english",NA,8,5,339206,5.65343333333333,4,0,379,359,22,0.603,0.397,0.603,0.56,0.44,0.56,0.714,0.286,0.714,145,212,198,5.325,63.015,49.07,5.544,61.622,53.97
4843,"A2U7BMG19Q83GE:3AUQQEL7U61MWB9MDX0WOYN03PB0VI",1474881070084,43,2231,359,352,"Half",0,"english",NA,8,5,339206,5.65343333333333,4,1,359,352,22,0.471,0.471,0.529,0.479,0.479,0.521,0.286,0.286,0.714,145,212,198,5.325,63.015,49.07,5.544,61.622,53.97
4844,"A2U7BMG19Q83GE:3AUQQEL7U61MWB9MDX0WOYN03PB0VI",1474881074204,44,4119,359,127,"Half",0,"english",NA,8,5,339206,5.65343333333333,4,1,359,127,22,0.33,0.33,0.67,0.321,0.321,0.679,0.286,0.286,0.714,145,212,198,5.325,63.015,49.07,5.544,61.622,53.97
4845,"A2U7BMG19Q83GE:3AUQQEL7U61MWB9MDX0WOYN03PB0VI",1474881076092,45,1887,359,361,"Half",0,"english",NA,8,5,339206,5.65343333333333,4,0,361,359,22,0.509,0.491,0.509,0.506,0.494,0.506,0.714,0.286,0.714,145,212,198,5.325,63.015,49.07,5.544,61.622,53.97
4846,"A2U7BMG19Q83GE:3AUQQEL7U61MWB9MDX0WOYN03PB0VI",1474881078021,46,1928,359,365,"Half",1,"english",NA,8,5,339206,5.65343333333333,4,0,365,359,22,0.528,0.472,0.528,0.518,0.482,0.518,0.714,0.286,0.714,145,212,198,5.325,63.015,49.07,5.544,61.622,53.97
4847,"A2U7BMG19Q83GE:3AUQQEL7U61MWB9MDX0WOYN03PB0VI",1474881079765,47,1744,364,359,"Half",0,"english",NA,8,5,339206,5.65343333333333,4,1,364,359,22,0.477,0.477,0.523,0.485,0.485,0.515,0.286,0.286,0.714,145,212,198,5.325,63.015,49.07,5.544,61.622,53.97
4848,"A2U7BMG19Q83GE:3AUQQEL7U61MWB9MDX0WOYN03PB0VI",1474881081669,48,1904,373,364,"Half",1,"english",NA,8,5,339206,5.65343333333333,4,1,373,364,22,0.453,0.453,0.547,0.473,0.473,0.527,0.286,0.286,0.714,145,212,198,5.325,63.015,49.07,5.544,61.622,53.97
4849,"A2U7BMG19Q83GE:3AUQQEL7U61MWB9MDX0WOYN03PB0VI",1474881084268,49,2599,388,373,"Half",0,"english",NA,8,5,339206,5.65343333333333,4,1,388,373,22,0.406,0.406,0.594,0.455,0.455,0.545,0.286,0.286,0.714,145,212,198,5.325,63.015,49.07,5.544,61.622,53.97
4850,"A2U7BMG19Q83GE:3AUQQEL7U61MWB9MDX0WOYN03PB0VI",1474881086077,50,1808,388,399,"Half",0,"english",NA,8,5,339206,5.65343333333333,4,0,399,388,22,0.582,0.418,0.582,0.533,0.467,0.533,0.714,0.286,0.714,145,212,198,5.325,63.015,49.07,5.544,61.622,53.97
4861,"A2U7BMG19Q83GE:3AUQQEL7U61MWB9MDX0WOYN03PB0VI",1474881109204,11,1471,429,416,"The majority",1,"english",NA,8,5,339206,5.65343333333333,9,1,429,416,22,0.634,0.634,0.366,0.539,0.539,0.461,0.714,0.714,0.286,432,432,432,14.34,50.165,51.161,0.274,0.5,0.496
4862,"A2U7BMG19Q83GE:3AUQQEL7U61MWB9MDX0WOYN03PB0VI",1474881110429,12,1224,429,14,"The majority",1,"english",NA,8,5,339206,5.65343333333333,9,1,429,14,22,0.959,0.959,0.041,0.993,0.993,0.00700000000000001,0.714,0.714,0.286,432,432,432,14.34,50.165,51.161,0.274,0.5,0.496
4863,"A2U7BMG19Q83GE:3AUQQEL7U61MWB9MDX0WOYN03PB0VI",1474881113036,13,2606,429,416,"The majority",1,"english",NA,8,5,339206,5.65343333333333,9,1,429,416,22,0.634,0.634,0.366,0.539,0.539,0.461,0.714,0.714,0.286,432,432,432,14.34,50.165,51.161,0.274,0.5,0.496
4864,"A2U7BMG19Q83GE:3AUQQEL7U61MWB9MDX0WOYN03PB0VI",1474881114540,14,1503,429,6,"The majority",0,"english",NA,8,5,339206,5.65343333333333,9,1,429,6,22,0.959,0.959,0.041,0.994,0.994,0.00600000000000001,0.714,0.714,0.286,432,432,432,14.34,50.165,51.161,0.274,0.5,0.496
4865,"A2U7BMG19Q83GE:3AUQQEL7U61MWB9MDX0WOYN03PB0VI",1474881116244,15,1703,429,336,"The majority",0,"english",NA,8,5,339206,5.65343333333333,9,1,429,336,22,0.89,0.89,0.11,0.754,0.754,0.246,0.714,0.714,0.286,432,432,432,14.34,50.165,51.161,0.274,0.5,0.496
4866,"A2U7BMG19Q83GE:3AUQQEL7U61MWB9MDX0WOYN03PB0VI",1474881117764,16,1519,429,0,"The majority",0,"english",NA,8,5,339206,5.65343333333333,9,1,429,0,22,0.959,0.959,0.041,0.994,0.994,0.00600000000000001,0.714,0.714,0.286,432,432,432,14.34,50.165,51.161,0.274,0.5,0.496
4867,"A2U7BMG19Q83GE:3AUQQEL7U61MWB9MDX0WOYN03PB0VI",1474881118989,17,1223,429,17,"The majority",0,"english",NA,8,5,339206,5.65343333333333,9,1,429,17,22,0.959,0.959,0.041,0.993,0.993,0.00700000000000001,0.714,0.714,0.286,432,432,432,14.34,50.165,51.161,0.274,0.5,0.496
4868,"A2U7BMG19Q83GE:3AUQQEL7U61MWB9MDX0WOYN03PB0VI",1474881120276,18,1287,429,82,"The majority",0,"english",NA,8,5,339206,5.65343333333333,9,1,429,82,22,0.959,0.959,0.041,0.985,0.985,0.015,0.714,0.714,0.286,432,432,432,14.34,50.165,51.161,0.274,0.5,0.496
4869,"A2U7BMG19Q83GE:3AUQQEL7U61MWB9MDX0WOYN03PB0VI",1474881121933,19,1656,429,207,"The majority",0,"english",NA,8,5,339206,5.65343333333333,9,1,429,207,22,0.959,0.959,0.041,0.936,0.936,0.0639999999999999,0.714,0.714,0.286,432,432,432,14.34,50.165,51.161,0.274,0.5,0.496
4870,"A2U7BMG19Q83GE:3AUQQEL7U61MWB9MDX0WOYN03PB0VI",1474881123972,20,2039,429,201,"The majority",1,"english",NA,8,5,339206,5.65343333333333,9,1,429,201,22,0.959,0.959,0.041,0.94,0.94,0.0600000000000001,0.714,0.714,0.286,432,432,432,14.34,50.165,51.161,0.274,0.5,0.496
4871,"A2U7BMG19Q83GE:3AUQQEL7U61MWB9MDX0WOYN03PB0VI",1474881125052,21,1079,429,416,"The majority",1,"english",NA,8,5,339206,5.65343333333333,9,1,429,416,22,0.634,0.634,0.366,0.539,0.539,0.461,0.714,0.714,0.286,432,432,432,14.34,50.165,51.161,0.274,0.5,0.496
4872,"A2U7BMG19Q83GE:3AUQQEL7U61MWB9MDX0WOYN03PB0VI",1474881126836,22,1783,429,12,"The majority",1,"english",NA,8,5,339206,5.65343333333333,9,1,429,12,22,0.959,0.959,0.041,0.994,0.994,0.00600000000000001,0.714,0.714,0.286,432,432,432,14.34,50.165,51.161,0.274,0.5,0.496
4873,"A2U7BMG19Q83GE:3AUQQEL7U61MWB9MDX0WOYN03PB0VI",1474881128828,23,1991,429,410,"The majority",0,"english",NA,8,5,339206,5.65343333333333,9,1,429,410,22,0.67,0.67,0.33,0.557,0.557,0.443,0.714,0.714,0.286,432,432,432,14.34,50.165,51.161,0.274,0.5,0.496
4874,"A2U7BMG19Q83GE:3AUQQEL7U61MWB9MDX0WOYN03PB0VI",1474881130732,24,1903,429,285,"The majority",0,"english",NA,8,5,339206,5.65343333333333,9,1,429,285,22,0.945,0.945,0.055,0.85,0.85,0.15,0.714,0.714,0.286,432,432,432,14.34,50.165,51.161,0.274,0.5,0.496
4875,"A2U7BMG19Q83GE:3AUQQEL7U61MWB9MDX0WOYN03PB0VI",1474881132948,25,2215,429,412,"The majority",0,"english",NA,8,5,339206,5.65343333333333,9,1,429,412,22,0.659,0.659,0.341,0.551,0.551,0.449,0.714,0.714,0.286,432,432,432,14.34,50.165,51.161,0.274,0.5,0.496
4876,"A2U7BMG19Q83GE:3AUQQEL7U61MWB9MDX0WOYN03PB0VI",1474881134677,26,1728,429,133,"The majority",0,"english",NA,8,5,339206,5.65343333333333,9,1,429,133,22,0.959,0.959,0.041,0.973,0.973,0.027,0.714,0.714,0.286,432,432,432,14.34,50.165,51.161,0.274,0.5,0.496
4877,"A2U7BMG19Q83GE:3AUQQEL7U61MWB9MDX0WOYN03PB0VI",1474881136405,27,1728,429,210,"The majority",1,"english",NA,8,5,339206,5.65343333333333,9,1,429,210,22,0.959,0.959,0.041,0.934,0.934,0.0659999999999999,0.714,0.714,0.286,432,432,432,14.34,50.165,51.161,0.274,0.5,0.496
4878,"A2U7BMG19Q83GE:3AUQQEL7U61MWB9MDX0WOYN03PB0VI",1474881137996,28,1591,429,227,"The majority",0,"english",NA,8,5,339206,5.65343333333333,9,1,429,227,22,0.958,0.958,0.042,0.92,0.92,0.08,0.714,0.714,0.286,432,432,432,14.34,50.165,51.161,0.274,0.5,0.496
4879,"A2U7BMG19Q83GE:3AUQQEL7U61MWB9MDX0WOYN03PB0VI",1474881140892,29,2895,432,429,"The majority",0,"english",NA,8,5,339206,5.65343333333333,9,1,432,429,22,0.597,0.597,0.403,0.509,0.509,0.491,0.714,0.714,0.286,432,432,432,14.34,50.165,51.161,0.274,0.5,0.496
4880,"A2U7BMG19Q83GE:3AUQQEL7U61MWB9MDX0WOYN03PB0VI",1474881142901,30,2008,432,95,"The majority",1,"english",NA,8,5,339206,5.65343333333333,9,1,432,95,22,0.972,0.972,0.028,0.983,0.983,0.017,0.714,0.714,0.286,432,432,432,14.34,50.165,51.161,0.274,0.5,0.496
4881,"A2U7BMG19Q83GE:3AUQQEL7U61MWB9MDX0WOYN03PB0VI",1474881145149,31,2248,432,422,"The majority",1,"english",NA,8,5,339206,5.65343333333333,9,1,432,422,22,0.679,0.679,0.321,0.53,0.53,0.47,0.714,0.714,0.286,432,432,432,14.34,50.165,51.161,0.274,0.5,0.496
4882,"A2U7BMG19Q83GE:3AUQQEL7U61MWB9MDX0WOYN03PB0VI",1474881146581,32,1432,432,388,"The majority",1,"english",NA,8,5,339206,5.65343333333333,9,1,432,388,22,0.827,0.827,0.173,0.63,0.63,0.37,0.714,0.714,0.286,432,432,432,14.34,50.165,51.161,0.274,0.5,0.496
4883,"A2U7BMG19Q83GE:3AUQQEL7U61MWB9MDX0WOYN03PB0VI",1474881148404,33,1823,432,421,"The majority",1,"english",NA,8,5,339206,5.65343333333333,9,1,432,421,22,0.687,0.687,0.313,0.533,0.533,0.467,0.714,0.714,0.286,432,432,432,14.34,50.165,51.161,0.274,0.5,0.496
4884,"A2U7BMG19Q83GE:3AUQQEL7U61MWB9MDX0WOYN03PB0VI",1474881150061,34,1656,432,5,"The majority",0,"english",NA,8,5,339206,5.65343333333333,9,1,432,5,22,0.972,0.972,0.028,0.994,0.994,0.00600000000000001,0.714,0.714,0.286,432,432,432,14.34,50.165,51.161,0.274,0.5,0.496
4885,"A2U7BMG19Q83GE:3AUQQEL7U61MWB9MDX0WOYN03PB0VI",1474881151428,35,1367,432,115,"The majority",1,"english",NA,8,5,339206,5.65343333333333,9,1,432,115,22,0.972,0.972,0.028,0.979,0.979,0.021,0.714,0.714,0.286,432,432,432,14.34,50.165,51.161,0.274,0.5,0.496
4886,"A2U7BMG19Q83GE:3AUQQEL7U61MWB9MDX0WOYN03PB0VI",1474881153452,36,2023,432,429,"The majority",0,"english",NA,8,5,339206,5.65343333333333,9,1,432,429,22,0.597,0.597,0.403,0.509,0.509,0.491,0.714,0.714,0.286,432,432,432,14.34,50.165,51.161,0.274,0.5,0.496
4887,"A2U7BMG19Q83GE:3AUQQEL7U61MWB9MDX0WOYN03PB0VI",1474881154756,37,1303,432,57,"The majority",0,"english",NA,8,5,339206,5.65343333333333,9,1,432,57,22,0.972,0.972,0.028,0.989,0.989,0.011,0.714,0.714,0.286,432,432,432,14.34,50.165,51.161,0.274,0.5,0.496
4888,"A2U7BMG19Q83GE:3AUQQEL7U61MWB9MDX0WOYN03PB0VI",1474881156332,38,1575,432,6,"The majority",1,"english",NA,8,5,339206,5.65343333333333,9,1,432,6,22,0.972,0.972,0.028,0.994,0.994,0.00600000000000001,0.714,0.714,0.286,432,432,432,14.34,50.165,51.161,0.274,0.5,0.496
